-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  0.0   Longitude -75.65 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 229.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,CLOUD_AMT,ALLSKY_SFC_SW_DWN
2020,4,28,21,25.07,90.77,0.96,99.68,0.0
2020,4,28,22,24.58,92.82,1.1,99.25,0.0
2020,4,28,23,24.12,94.66,1.18,99.25,0.0
2020,4,29,0,23.81,95.64,1.14,99.23,0.0
2020,4,29,1,23.65,95.98,0.98,99.62,0.0
2020,4,29,2,23.63,95.68,0.69,99.54,0.0
2020,4,29,3,23.63,95.31,0.38,99.81,0.0
2020,4,29,4,23.54,95.33,0.28,99.96,0.0
2020,4,29,5,23.39,95.66,0.4,100.0,0.0
2020,4,29,6,23.33,95.31,0.61,100.0,29.4
2020,4,29,7,24.48,97.04,0.33,100.0,111.0
2020,4,29,8,26.13,92.68,0.28,99.79,200.25
2020,4,29,9,27.61,77.33,0.2,100.0,295.12
2020,4,29,10,28.61,73.09,0.05,99.04,470.38
2020,4,29,11,29.32,70.28,0.12,99.78,403.02
2020,4,29,12,29.75,69.19,0.25,98.5,479.6
2020,4,29,13,29.95,69.05,0.33,85.82,482.23
2020,4,29,14,29.76,71.22,0.34,75.57,457.15
2020,4,29,15,29.37,74.72,0.31,61.31,363.73
2020,4,29,16,28.87,80.19,0.26,72.81,188.35
2020,4,29,17,28.1,88.62,0.4,84.25,47.33
2020,4,29,18,26.91,93.65,0.85,95.74,0.0
2020,4,29,19,25.88,96.51,1.25,92.54,0.0
2020,4,29,20,25.3,98.33,0.9,97.81,0.0
2020,4,29,21,25.15,98.84,0.72,99.19,0.0
2020,4,29,22,24.97,99.39,0.69,99.9,0.0
2020,4,29,23,24.74,99.89,1.03,99.23,0.0
2020,4,30,0,24.47,100.0,1.14,99.74,0.0
2020,4,30,1,24.12,100.0,1.22,99.98,0.0
2020,4,30,2,24.17,99.96,1.08,99.58,0.0
2020,4,30,3,24.51,97.43,0.78,99.93,0.0
2020,4,30,4,24.56,96.55,0.81,99.92,0.0
2020,4,30,5,24.65,95.73,0.61,99.92,0.0
2020,4,30,6,24.65,95.06,0.5,98.55,34.97
2020,4,30,7,25.04,99.05,0.38,95.67,145.82
2020,4,30,8,25.97,97.68,0.52,93.33,278.08
2020,4,30,9,26.65,93.6,0.62,99.78,284.62
2020,4,30,10,27.19,87.62,0.71,99.31,390.45
2020,4,30,11,27.91,82.84,0.71,97.26,505.12
2020,4,30,12,28.44,79.07,0.7,58.44,736.72
2020,4,30,13,28.74,77.33,0.71,67.24,602.22
2020,4,30,14,28.69,77.64,0.73,89.44,381.27
2020,4,30,15,28.32,80.93,0.63,96.0,265.5
2020,4,30,16,27.65,86.97,0.48,97.63,128.8
2020,4,30,17,26.86,93.6,0.38,99.48,27.27
2020,4,30,18,25.93,96.95,0.57,99.86,0.0
2020,4,30,19,25.4,98.67,0.69,99.75,0.0
2020,4,30,20,25.16,99.21,0.68,100.0,0.0
2020,4,30,21,24.95,99.45,0.61,100.0,0.0
2020,4,30,22,24.71,99.73,0.72,98.83,0.0
2020,4,30,23,24.47,99.86,0.92,100.0,0.0
2020,5,1,0,24.23,99.91,0.95,100.0,0.0
2020,5,1,1,24.03,99.7,1.01,98.85,0.0
2020,5,1,2,23.84,99.64,1.13,100.0,0.0
2020,5,1,3,23.67,99.59,1.17,100.0,0.0
2020,5,1,4,23.43,99.89,1.23,100.0,0.0
2020,5,1,5,23.24,99.9,1.26,99.97,0.0
2020,5,1,6,23.38,98.6,1.13,97.71,33.33
2020,5,1,7,24.5,98.37,0.43,99.58,134.65
2020,5,1,8,25.45,96.04,0.32,99.57,247.57
2020,5,1,9,26.27,90.91,0.47,99.49,372.33
2020,5,1,10,27.09,83.99,0.54,99.21,471.23
2020,5,1,11,27.83,78.78,0.61,98.77,567.0
2020,5,1,12,28.44,75.58,0.66,87.57,581.7
2020,5,1,13,28.84,74.61,0.64,60.34,538.7
2020,5,1,14,28.75,75.98,0.59,51.92,487.5
2020,5,1,15,28.43,78.92,0.54,51.58,316.5
2020,5,1,16,27.97,83.91,0.38,64.3,151.52
2020,5,1,17,27.24,91.97,0.29,79.88,30.52
2020,5,1,18,26.47,94.99,0.67,92.84,0.0
2020,5,1,19,25.82,95.8,1.0,98.39,0.0
2020,5,1,20,25.29,97.68,1.16,98.96,0.0
2020,5,1,21,24.86,99.13,1.23,97.98,0.0
2020,5,1,22,24.47,100.0,1.27,93.66,0.0
2020,5,1,23,24.27,100.0,0.86,99.61,0.0
2020,5,2,0,24.41,99.89,0.68,99.24,0.0
2020,5,2,1,24.33,99.7,0.65,99.33,0.0
2020,5,2,2,24.16,99.65,0.58,99.64,0.0
2020,5,2,3,23.91,99.74,0.64,98.06,0.0
2020,5,2,4,23.59,99.58,1.02,99.57,0.0
2020,5,2,5,23.29,99.46,1.18,99.58,0.0
2020,5,2,6,23.49,99.51,0.92,100.0,26.58
2020,5,2,7,24.74,99.14,0.54,100.0,95.6
2020,5,2,8,25.72,97.08,0.52,98.89,139.1
2020,5,2,9,26.52,91.38,0.61,97.27,281.3
2020,5,2,10,27.86,82.16,0.59,99.17,330.92
2020,5,2,11,28.89,75.69,0.64,98.11,397.12
2020,5,2,12,29.36,73.23,0.69,99.04,502.83
2020,5,2,13,29.51,73.66,0.64,94.49,514.78
2020,5,2,14,29.43,75.38,0.6,93.21,455.02
2020,5,2,15,28.96,79.36,0.52,49.77,336.45
2020,5,2,16,28.41,85.27,0.38,62.33,164.98
2020,5,2,17,27.62,93.27,0.3,77.22,34.28
2020,5,2,18,26.67,96.6,0.79,90.35,0.0
2020,5,2,19,25.96,98.31,1.05,98.06,0.0
2020,5,2,20,25.44,100.0,1.04,99.55,0.0
2020,5,2,21,25.21,100.0,0.82,98.25,0.0
2020,5,2,22,25.09,100.0,0.77,99.67,0.0
2020,5,2,23,24.92,99.84,0.74,99.76,0.0
2020,5,3,0,24.74,99.57,0.75,98.76,0.0
2020,5,3,1,24.53,99.48,0.8,99.8,0.0
2020,5,3,2,24.34,99.37,0.71,99.81,0.0
2020,5,3,3,24.26,99.1,0.73,99.77,0.0
2020,5,3,4,24.1,99.28,0.82,99.78,0.0
2020,5,3,5,23.9,99.5,0.82,99.8,0.0
2020,5,3,6,23.91,99.49,0.78,100.0,20.08
2020,5,3,7,24.66,98.88,0.63,99.65,76.85
2020,5,3,8,25.49,97.1,0.62,99.27,141.5
2020,5,3,9,26.12,92.09,0.69,99.93,261.33
2020,5,3,10,27.2,83.0,0.62,99.55,405.25
2020,5,3,11,28.26,75.9,0.54,99.59,439.48
2020,5,3,12,28.82,73.25,0.49,99.55,504.35
2020,5,3,13,29.07,72.49,0.47,99.36,507.23
2020,5,3,14,28.95,73.87,0.45,95.14,414.23
2020,5,3,15,28.6,76.77,0.37,73.63,339.55
2020,5,3,16,28.0,81.56,0.24,81.95,171.8
2020,5,3,17,27.3,89.6,0.14,91.08,39.4
2020,5,3,18,26.12,95.09,0.42,98.79,0.0
2020,5,3,19,25.77,93.47,0.53,99.38,0.0
2020,5,3,20,25.65,93.6,0.48,99.21,0.0
2020,5,3,21,25.47,94.42,0.5,99.53,0.0
2020,5,3,22,25.17,95.46,0.56,99.68,0.0
2020,5,3,23,24.91,96.84,0.59,99.59,0.0
2020,5,4,0,24.69,98.11,0.6,99.69,0.0
2020,5,4,1,24.66,97.04,0.58,99.73,0.0
2020,5,4,2,24.73,94.75,0.38,99.7,0.0
2020,5,4,3,24.5,95.53,0.37,99.76,0.0
2020,5,4,4,24.1,97.72,0.33,99.9,0.0
2020,5,4,5,23.66,100.0,0.5,99.91,0.0
2020,5,4,6,23.69,99.54,0.59,99.9,29.38
2020,5,4,7,24.67,95.95,0.7,99.79,119.45
2020,5,4,8,25.46,94.26,0.58,99.36,209.52
2020,5,4,9,26.25,90.45,0.62,99.58,278.27
2020,5,4,10,27.15,84.94,0.6,99.4,334.15
2020,5,4,11,28.1,79.8,0.51,98.96,416.35
2020,5,4,12,28.7,76.94,0.42,97.98,563.35
2020,5,4,13,28.81,77.03,0.39,86.78,563.3
2020,5,4,14,28.5,80.36,0.4,77.12,473.17
2020,5,4,15,28.06,85.43,0.43,69.15,328.12
2020,5,4,16,27.51,91.31,0.37,73.3,173.18
2020,5,4,17,26.91,96.59,0.26,77.1,43.33
2020,5,4,18,26.32,97.18,0.71,76.26,0.0
2020,5,4,19,25.91,96.89,0.82,81.96,0.0
2020,5,4,20,25.55,97.35,0.88,98.58,0.0
2020,5,4,21,25.32,97.25,0.82,99.63,0.0
2020,5,4,22,25.15,97.02,0.7,99.42,0.0
2020,5,4,23,24.73,97.88,0.93,99.46,0.0
2020,5,5,0,24.41,98.55,1.06,98.59,0.0
2020,5,5,1,24.14,99.15,1.0,99.33,0.0
2020,5,5,2,23.98,99.65,0.99,98.19,0.0
2020,5,5,3,23.96,99.44,0.97,99.55,0.0
2020,5,5,4,23.94,99.17,0.85,99.66,0.0
2020,5,5,5,23.98,98.3,0.79,99.72,0.0
2020,5,5,6,24.07,97.81,0.77,93.95,43.33
2020,5,5,7,24.66,99.49,0.42,96.55,151.62
2020,5,5,8,25.16,99.11,0.46,98.4,270.23
2020,5,5,9,25.37,97.68,0.67,99.21,393.17
2020,5,5,10,25.59,94.9,0.77,99.46,526.95
2020,5,5,11,26.22,89.16,0.83,98.47,647.12
2020,5,5,12,27.21,82.24,0.79,98.63,720.45
2020,5,5,13,27.75,78.82,0.72,97.93,667.53
2020,5,5,14,27.77,78.57,0.68,59.88,576.83
2020,5,5,15,27.46,80.73,0.63,40.08,421.12
2020,5,5,16,26.9,85.52,0.46,42.64,224.35
2020,5,5,17,26.19,92.04,0.28,43.66,53.45
2020,5,5,18,25.44,96.32,0.58,45.43,0.0
2020,5,5,19,25.02,96.51,0.8,26.78,0.0
2020,5,5,20,24.78,96.89,0.79,20.9,0.0
2020,5,5,21,24.62,96.87,0.71,60.93,0.0
2020,5,5,22,24.19,98.18,0.89,38.62,0.0
2020,5,5,23,23.57,100.0,1.14,98.77,0.0
2020,5,6,0,23.01,100.0,1.31,98.04,0.0
2020,5,6,1,22.54,100.0,1.4,68.31,0.0
2020,5,6,2,22.23,100.0,1.4,98.17,0.0
2020,5,6,3,22.06,100.0,1.33,84.84,0.0
2020,5,6,4,22.1,100.0,1.25,86.2,0.0
2020,5,6,5,22.4,100.0,1.09,94.91,0.0
2020,5,6,6,22.79,97.5,0.84,97.5,48.7
2020,5,6,7,24.14,96.22,0.39,98.11,171.57
2020,5,6,8,25.55,91.27,0.4,99.1,335.77
2020,5,6,9,27.01,83.82,0.38,96.13,547.8
2020,5,6,10,28.12,77.7,0.17,88.5,683.2
2020,5,6,11,28.72,75.24,0.11,89.02,685.28
2020,5,6,12,29.06,74.28,0.24,98.13,641.75
2020,5,6,13,29.21,74.24,0.37,78.82,596.6
2020,5,6,14,28.97,76.57,0.45,76.08,427.9
2020,5,6,15,28.56,80.33,0.42,57.09,352.88
2020,5,6,16,28.08,85.67,0.25,69.99,167.62
2020,5,6,17,27.33,93.61,0.19,84.22,33.92
2020,5,6,18,26.77,92.48,0.44,97.11,0.0
2020,5,6,19,26.41,92.08,0.57,59.09,0.0
2020,5,6,20,26.04,93.09,0.67,61.63,0.0
2020,5,6,21,25.73,93.8,0.7,98.54,0.0
2020,5,6,22,25.42,94.47,0.72,99.22,0.0
2020,5,6,23,25.09,95.22,0.74,99.66,0.0
2020,5,7,0,24.85,95.65,0.7,99.9,0.0
2020,5,7,1,24.67,95.68,0.65,99.85,0.0
2020,5,7,2,24.5,95.72,0.65,100.0,0.0
2020,5,7,3,24.33,95.69,0.67,99.92,0.0
2020,5,7,4,24.21,95.55,0.7,100.0,0.0
2020,5,7,5,24.06,95.44,0.77,100.0,0.0
2020,5,7,6,24.0,95.5,0.81,100.0,21.92
2020,5,7,7,24.81,97.68,0.4,100.0,93.1
2020,5,7,8,25.42,99.1,0.31,100.0,191.85
2020,5,7,9,27.04,89.47,0.34,99.4,263.42
2020,5,7,10,27.28,81.19,0.37,98.4,467.2
2020,5,7,11,27.77,79.85,0.39,99.01,496.05
2020,5,7,12,28.26,77.6,0.49,98.56,474.15
2020,5,7,13,28.4,78.29,0.49,98.59,474.48
2020,5,7,14,28.05,81.78,0.42,87.95,500.77
2020,5,7,15,27.61,86.54,0.28,64.25,414.1
2020,5,7,16,27.17,91.96,0.12,74.23,207.02
2020,5,7,17,26.71,96.62,0.13,84.88,45.92
2020,5,7,18,26.37,94.78,0.58,99.75,0.0
2020,5,7,19,25.68,96.7,1.0,99.59,0.0
2020,5,7,20,25.02,98.89,1.27,99.32,0.0
2020,5,7,21,24.67,99.65,1.31,99.67,0.0
2020,5,7,22,24.51,99.68,1.24,98.4,0.0
2020,5,7,23,24.45,99.16,1.2,100.0,0.0
2020,5,8,0,24.47,98.07,1.1,100.0,0.0
2020,5,8,1,24.49,97.07,0.95,99.62,0.0
2020,5,8,2,24.31,96.89,0.93,100.0,0.0
2020,5,8,3,24.09,96.92,0.94,99.32,0.0
2020,5,8,4,23.9,96.86,0.93,99.91,0.0
2020,5,8,5,23.65,97.26,1.0,99.42,0.0
2020,5,8,6,23.51,98.26,0.95,99.69,33.2
2020,5,8,7,24.29,99.5,0.57,99.69,130.9
2020,5,8,8,24.94,99.11,0.47,99.09,254.25
2020,5,8,9,25.65,98.27,0.5,99.23,310.3
2020,5,8,10,25.87,96.53,0.69,98.79,338.15
2020,5,8,11,26.09,94.54,0.85,97.18,270.9
2020,5,8,12,26.32,92.68,0.94,96.99,426.62
2020,5,8,13,26.49,91.26,0.94,98.85,296.85
2020,5,8,14,26.58,90.43,0.87,99.89,282.4
2020,5,8,15,26.53,91.3,0.74,100.0,95.57
2020,5,8,16,26.2,94.01,0.58,100.0,60.78
2020,5,8,17,25.72,97.39,0.37,100.0,17.45
2020,5,8,18,25.14,98.0,0.59,100.0,0.0
2020,5,8,19,24.85,97.3,0.61,100.0,0.0
2020,5,8,20,24.7,96.65,0.71,100.0,0.0
2020,5,8,21,24.61,96.28,0.68,100.0,0.0
2020,5,8,22,24.46,96.32,0.57,99.29,0.0
2020,5,8,23,24.34,96.18,0.45,100.0,0.0
2020,5,9,0,24.24,95.77,0.31,100.0,0.0
2020,5,9,1,24.03,95.82,0.47,98.65,0.0
2020,5,9,2,23.65,96.59,0.78,100.0,0.0
2020,5,9,3,23.25,97.57,0.94,100.0,0.0
2020,5,9,4,23.01,97.86,0.93,100.0,0.0
2020,5,9,5,22.9,97.91,0.84,100.0,0.0
2020,5,9,6,22.97,97.95,0.77,99.45,28.62
2020,5,9,7,23.91,99.04,0.4,99.6,110.65
2020,5,9,8,24.49,100.0,0.07,100.0,224.73
2020,5,9,9,24.29,100.0,0.09,99.64,312.85
2020,5,9,10,24.44,100.0,0.11,99.57,441.27
2020,5,9,11,24.75,100.0,0.19,99.11,497.67
2020,5,9,12,25.21,100.0,0.26,94.06,540.75
2020,5,9,13,26.71,81.13,0.23,89.58,502.6
2020,5,9,14,27.23,77.53,0.25,89.75,463.33
2020,5,9,15,27.16,78.92,0.26,28.2,433.67
2020,5,9,16,26.85,81.62,0.19,43.91,206.62
2020,5,9,17,26.3,92.36,0.15,62.01,40.9
2020,5,9,18,25.81,88.39,0.44,81.42,0.0
2020,5,9,19,25.35,87.84,0.69,76.78,0.0
2020,5,9,20,24.7,90.88,1.03,91.95,0.0
2020,5,9,21,24.06,94.21,1.23,84.46,0.0
2020,5,9,22,23.63,96.39,1.25,81.69,0.0
2020,5,9,23,23.39,97.57,1.18,90.36,0.0
2020,5,10,0,23.25,98.14,1.11,66.6,0.0
2020,5,10,1,23.12,98.42,1.07,82.01,0.0
2020,5,10,2,23.05,98.42,0.98,32.79,0.0
2020,5,10,3,22.95,98.45,0.97,82.42,0.0
2020,5,10,4,22.77,99.04,0.99,99.87,0.0
2020,5,10,5,22.7,99.07,1.0,99.92,0.0
2020,5,10,6,22.87,98.29,0.8,93.69,45.83
2020,5,10,7,23.89,97.05,0.47,89.03,161.73
2020,5,10,8,24.98,93.36,0.39,83.93,307.75
2020,5,10,9,26.24,85.13,0.39,87.01,459.3
2020,5,10,10,27.38,78.01,0.38,93.51,620.78
2020,5,10,11,27.94,75.77,0.41,97.92,492.77
2020,5,10,12,28.15,75.99,0.54,98.09,516.5
2020,5,10,13,28.18,77.03,0.71,98.57,439.65
2020,5,10,14,28.1,78.54,0.81,95.71,365.0
2020,5,10,15,27.84,80.81,0.81,90.72,266.23
2020,5,10,16,27.44,84.14,0.64,94.01,127.47
2020,5,10,17,26.85,89.04,0.37,97.44,27.92
2020,5,10,18,25.88,95.58,0.56,99.81,0.0
2020,5,10,19,25.32,96.54,0.77,99.86,0.0
2020,5,10,20,25.03,96.76,0.81,99.8,0.0
2020,5,10,21,24.76,97.01,0.8,99.89,0.0
2020,5,10,22,24.49,97.37,0.83,99.51,0.0
2020,5,10,23,24.18,98.19,0.98,99.53,0.0
2020,5,11,0,23.8,99.45,1.07,99.55,0.0
2020,5,11,1,23.43,100.0,1.15,99.52,0.0
2020,5,11,2,23.33,100.0,1.09,99.33,0.0
2020,5,11,3,23.04,100.0,1.23,99.31,0.0
2020,5,11,4,22.86,100.0,1.29,99.24,0.0
2020,5,11,5,22.9,100.0,1.25,99.01,0.0
2020,5,11,6,23.13,99.38,1.1,93.98,52.62
2020,5,11,7,24.8,93.1,0.52,91.16,205.07
2020,5,11,8,26.55,84.13,0.48,87.7,362.5
2020,5,11,9,27.85,78.48,0.34,96.77,498.1
2020,5,11,10,28.77,74.7,0.04,99.36,617.75
2020,5,11,11,28.95,74.34,0.23,99.13,571.15
2020,5,11,12,28.68,76.8,0.34,99.57,536.88
2020,5,11,13,28.46,78.93,0.45,97.5,530.17
2020,5,11,14,28.3,80.68,0.26,87.77,455.48
2020,5,11,15,27.94,83.93,0.16,43.38,361.12
2020,5,11,16,27.28,89.35,0.41,60.91,189.62
2020,5,11,17,26.53,94.37,0.5,78.09,43.55
2020,5,11,18,25.83,97.53,0.59,97.92,0.0
2020,5,11,19,25.37,98.56,0.82,98.79,0.0
2020,5,11,20,25.15,98.64,0.84,99.21,0.0
2020,5,11,21,25.18,97.39,0.86,99.45,0.0
2020,5,11,22,25.34,95.67,0.48,98.32,0.0
2020,5,11,23,25.26,95.34,0.27,98.36,0.0
2020,5,12,0,25.07,95.64,0.34,98.74,0.0
2020,5,12,1,24.96,95.08,0.51,99.41,0.0
2020,5,12,2,24.71,95.63,0.72,99.62,0.0
2020,5,12,3,24.54,96.07,0.77,98.17,0.0
2020,5,12,4,24.44,96.27,0.72,98.47,0.0
2020,5,12,5,24.17,97.38,0.85,98.97,0.0
2020,5,12,6,23.81,98.22,1.08,97.72,45.0
2020,5,12,7,24.43,98.54,0.63,95.79,179.5
2020,5,12,8,25.13,97.48,0.35,93.71,348.92
2020,5,12,9,25.88,96.79,0.34,90.84,484.9
2020,5,12,10,26.22,95.63,0.53,96.06,607.58
2020,5,12,11,26.38,94.3,0.66,97.21,654.92
2020,5,12,12,26.52,92.86,0.73,86.17,708.12
2020,5,12,13,26.67,91.52,0.45,95.94,664.58
2020,5,12,14,26.67,91.71,0.5,71.08,552.65
2020,5,12,15,26.56,93.75,0.48,95.99,319.83
2020,5,12,16,26.38,95.94,0.29,96.16,159.75
2020,5,12,17,26.02,98.06,0.32,96.66,37.72
2020,5,12,18,25.2,99.31,0.66,98.34,0.0
2020,5,12,19,24.8,99.87,0.71,98.27,0.0
2020,5,12,20,24.76,99.4,0.84,98.87,0.0
2020,5,12,21,24.55,99.41,0.84,98.74,0.0
2020,5,12,22,24.31,99.38,0.84,99.31,0.0
2020,5,12,23,24.05,99.41,0.75,99.04,0.0
2020,5,13,0,23.8,99.19,0.66,99.98,0.0
2020,5,13,1,23.68,98.33,0.75,100.0,0.0
2020,5,13,2,23.69,97.04,0.77,99.95,0.0
2020,5,13,3,23.77,95.64,0.57,99.88,0.0
2020,5,13,4,23.91,94.25,0.22,100.0,0.0
2020,5,13,5,23.83,93.87,0.36,100.0,0.0
2020,5,13,6,23.43,96.0,0.82,99.86,24.75
2020,5,13,7,23.86,99.0,0.54,99.91,77.97
2020,5,13,8,24.47,98.89,0.41,99.03,140.5
2020,5,13,9,25.29,97.92,0.35,99.75,214.98
2020,5,13,10,25.69,95.61,0.42,100.0,198.9
2020,5,13,11,26.08,92.2,0.47,98.8,160.55
2020,5,13,12,26.53,87.95,0.49,99.1,188.2
2020,5,13,13,26.76,84.94,0.48,100.0,175.55
2020,5,13,14,26.68,85.37,0.39,99.78,167.1
2020,5,13,15,26.36,89.06,0.28,99.6,134.32
2020,5,13,16,25.97,93.55,0.19,100.0,80.4
2020,5,13,17,25.62,96.98,0.27,100.0,18.92
2020,5,13,18,25.4,94.83,0.53,99.71,0.0
2020,5,13,19,25.13,94.96,0.61,99.14,0.0
2020,5,13,20,24.76,96.39,0.78,91.12,0.0
2020,5,13,21,24.18,98.85,1.08,93.88,0.0
2020,5,13,22,23.59,100.0,1.31,97.37,0.0
2020,5,13,23,23.18,100.0,1.3,97.27,0.0
2020,5,14,0,22.94,100.0,1.31,74.3,0.0
2020,5,14,1,22.74,100.0,1.29,46.46,0.0
2020,5,14,2,22.59,100.0,1.3,23.59,0.0
2020,5,14,3,22.41,100.0,1.36,5.63,0.0
2020,5,14,4,22.3,100.0,1.39,21.22,0.0
2020,5,14,5,22.36,100.0,1.4,67.25,0.0
2020,5,14,6,22.77,98.62,1.2,80.59,41.9
2020,5,14,7,24.14,96.58,0.44,88.43,147.05
2020,5,14,8,25.41,91.27,0.25,95.38,297.35
2020,5,14,9,26.63,84.65,0.39,87.2,474.92
2020,5,14,10,27.49,80.13,0.49,76.62,675.75
2020,5,14,11,27.84,78.38,0.52,37.74,766.55
2020,5,14,12,27.9,77.97,0.5,90.59,637.65
2020,5,14,13,27.78,78.69,0.42,44.41,661.4
2020,5,14,14,27.56,80.35,0.27,25.71,598.67
2020,5,14,15,27.24,83.14,0.07,15.73,446.23
2020,5,14,16,26.82,87.35,0.06,32.05,220.48
2020,5,14,17,26.22,95.76,0.02,44.16,51.08
2020,5,14,18,25.54,93.06,0.42,58.34,0.0
2020,5,14,19,24.99,92.14,0.74,31.98,0.0
2020,5,14,20,24.46,93.76,0.99,36.09,0.0
2020,5,14,21,24.02,95.27,1.11,54.8,0.0
2020,5,14,22,23.72,96.44,1.1,16.56,0.0
2020,5,14,23,23.59,97.04,0.97,89.81,0.0
2020,5,15,0,23.54,97.21,0.76,94.51,0.0
2020,5,15,1,23.48,97.21,0.65,97.76,0.0
2020,5,15,2,23.46,96.89,0.58,99.87,0.0
2020,5,15,3,23.38,96.89,0.63,99.64,0.0
2020,5,15,4,22.96,98.86,1.0,99.77,0.0
2020,5,15,5,22.35,100.0,1.31,96.73,0.0
2020,5,15,6,22.31,100.0,1.05,98.07,35.42
2020,5,15,7,24.06,93.98,0.71,96.32,124.4
2020,5,15,8,25.71,87.04,0.73,94.77,253.25
2020,5,15,9,26.89,81.42,0.89,98.03,361.12
2020,5,15,10,27.68,77.22,0.85,92.64,509.5
2020,5,15,11,28.22,74.18,0.72,95.05,421.98
2020,5,15,12,28.59,72.42,0.61,91.9,486.58
2020,5,15,13,28.76,71.86,0.52,98.08,327.27
2020,5,15,14,28.69,72.33,0.51,99.46,310.0
2020,5,15,15,28.37,74.68,0.45,97.15,200.3
2020,5,15,16,27.91,79.79,0.3,97.05,123.12
2020,5,15,17,27.19,88.04,0.33,97.28,29.17
2020,5,15,18,26.29,91.9,0.66,96.6,0.0
2020,5,15,19,25.49,93.2,1.05,93.7,0.0
2020,5,15,20,24.81,95.44,1.27,86.23,0.0
2020,5,15,21,24.28,97.29,1.31,99.93,0.0
2020,5,15,22,23.89,98.63,1.16,100.0,0.0
2020,5,15,23,23.66,99.62,0.93,99.63,0.0
2020,5,16,0,23.44,100.0,0.9,100.0,0.0
2020,5,16,1,23.23,100.0,1.12,100.0,0.0
2020,5,16,2,23.2,99.66,1.08,99.03,0.0
2020,5,16,3,23.31,97.92,0.9,100.0,0.0
2020,5,16,4,23.4,96.45,0.7,100.0,0.0
2020,5,16,5,23.42,95.37,0.49,100.0,0.0
2020,5,16,6,23.45,93.55,0.42,100.0,22.12
2020,5,16,7,24.28,94.04,0.31,100.0,73.7
2020,5,16,8,25.54,85.87,0.25,99.71,132.32
2020,5,16,9,26.39,80.97,0.32,99.16,273.35
2020,5,16,10,27.0,77.41,0.45,98.38,318.92
2020,5,16,11,27.32,75.93,0.59,97.59,363.38
2020,5,16,12,27.5,75.57,0.72,96.93,281.67
2020,5,16,13,27.37,76.54,0.86,99.03,244.65
2020,5,16,14,27.11,78.26,0.92,99.56,267.45
2020,5,16,15,26.66,81.15,0.89,100.0,198.55
2020,5,16,16,26.06,85.67,0.71,94.54,130.88
2020,5,16,17,25.39,90.4,0.54,87.65,34.65
2020,5,16,18,24.59,94.65,0.56,79.81,0.0
2020,5,16,19,24.02,96.8,0.65,68.4,0.0
2020,5,16,20,23.6,98.11,0.8,59.21,0.0
2020,5,16,21,23.21,99.46,0.75,61.4,0.0
2020,5,16,22,22.97,99.89,0.62,75.72,0.0
2020,5,16,23,22.75,100.0,0.63,99.92,0.0
2020,5,17,0,22.54,100.0,0.97,99.91,0.0
2020,5,17,1,22.31,100.0,0.99,98.66,0.0
2020,5,17,2,22.13,100.0,1.01,99.9,0.0
2020,5,17,3,21.94,100.0,1.04,99.91,0.0
2020,5,17,4,21.77,100.0,1.07,99.9,0.0
2020,5,17,5,21.64,100.0,1.09,99.89,0.0
2020,5,17,6,21.85,99.37,0.89,100.0,26.35
2020,5,17,7,23.3,92.8,0.51,100.0,89.97
2020,5,17,8,24.18,88.28,0.45,99.74,178.75
2020,5,17,9,24.75,85.29,0.52,99.78,234.6
2020,5,17,10,25.16,83.07,0.56,98.55,347.98
2020,5,17,11,25.37,82.53,0.61,99.22,397.55
2020,5,17,12,25.47,83.69,0.59,98.25,486.85
2020,5,17,13,25.58,84.6,0.56,96.62,499.25
2020,5,17,14,25.75,84.61,0.51,86.55,419.88
2020,5,17,15,25.86,84.28,0.48,91.58,268.08
2020,5,17,16,25.73,85.65,0.36,93.86,143.23
2020,5,17,17,25.17,91.71,0.18,98.13,27.85
2020,5,17,18,24.38,95.43,0.45,99.86,0.0
2020,5,17,19,24.02,93.99,0.68,99.85,0.0
2020,5,17,20,23.85,93.59,0.7,99.75,0.0
2020,5,17,21,23.73,93.45,0.64,99.85,0.0
2020,5,17,22,23.59,93.61,0.65,99.99,0.0
2020,5,17,23,23.33,94.53,0.72,99.81,0.0
2020,5,18,0,22.96,96.07,0.84,99.91,0.0
2020,5,18,1,22.61,97.23,0.97,99.84,0.0
2020,5,18,2,22.37,97.64,1.03,99.93,0.0
2020,5,18,3,22.34,97.18,0.97,100.0,0.0
2020,5,18,4,22.37,96.51,0.87,100.0,0.0
2020,5,18,5,22.2,96.69,0.9,100.0,0.0
2020,5,18,6,22.08,97.64,0.94,97.04,39.35
2020,5,18,7,23.15,98.96,0.49,98.14,135.93
2020,5,18,8,24.26,97.6,0.33,98.49,253.5
